stock_symbol,title,date,time,0_day_close,1_day_close,2_day_close,3_day_close,4_day_close,5_day_close,7_day_close,14_day_close,1_month_close,2_month_close
WRBY,Warby Parker (WRBY) Q1 2024 Earnings Call Transcript,2024-05-09,,14.680000305175781,14.789999961853027,15.5,15.569999694824219,15.720000267028809,16.139999389648438,,,,
EVH,Evolent Health (EVH) Q1 2024 Earnings Call Transcript,2024-05-09,,26.959999084472656,24.459999084472656,23.75,23.850000381469727,23.549999237060547,23.309999465942383,,,,
IIPR,Innovative Industrial Properties (IIPR) Q1 2024 Earnings Call Transcript,2024-05-09,,104.80999755859375,104.43000030517578,105.30000305175781,110.22000122070312,113.05000305175781,113.69999694824219,,,,
WPRT,Westport Fuel Systems (WPRT) Q1 2024 Earnings Call Transcript,2024-05-09,,5.599999904632568,5.809999942779541,5.75,6.099999904632568,6.150000095367432,6.28000020980835,,,,
ORGO,Organogenesis (ORGO) Q1 2024 Earnings Call Transcript,2024-05-09,,2.2799999713897705,3.0299999713897705,2.9600000381469727,2.8450000286102295,2.9700000286102295,2.8499999046325684,,,,
OB,Outbrain (OB) Q1 2024 Earnings Call Transcript,2024-05-09,,4.550000190734863,4.5,4.46999979019165,4.5,4.5,4.690000057220459,,,,
WMG,Warner Music Group (WMG) Q2 2024 Earnings Call Transcript,2024-05-09,,32.56999969482422,31.649999618530273,32.25,32.15999984741211,32.61000061035156,31.889999389648438,,,,
MPW,Medical Properties Trust (MPW) Q1 2024 Earnings Call Transcript,2024-05-09,,4.690000057220459,4.78000020980835,5.579999923706055,5.849999904632568,5.420000076293945,5.119999885559082,,,,
GDRX,GoodRx (GDRX) Q1 2024 Earnings Call Transcript,2024-05-09,,6.929999828338623,6.599999904632568,6.699999809265137,6.650000095367432,7.269999980926514,8.0600004196167,,,,
YETI,Yeti (YETI) Q1 2024 Earnings Call Transcript,2024-05-09,,39.2599983215332,39.66999816894531,40.529998779296875,41.90999984741211,41.06999969482422,40.599998474121094,,,,
GLT,Glatfelter (GLT) Q1 2024 Earnings Call Transcript,2024-05-09,,1.7300000190734863,1.6299999952316284,1.590000033378601,1.7400000095367432,1.7000000476837158,1.6799999475479126,,,,
SLQT,SelectQuote (SLQT) Q3 2024 Earnings Call Transcript,2024-05-09,,2.5899999141693115,2.619999885559082,2.799999952316284,2.809999942779541,2.940000057220459,3.049999952316284,,,,
VYX,NCR (VYX) Q1 2024 Earnings Call Transcript,2024-05-09,,12.170000076293945,12.470000267028809,12.8100004196167,13.010000228881836,13.039999961853027,13.350000381469727,,,,
DNUT,Krispy Kreme (DNUT) Q1 2024 Earnings Call Transcript,2024-05-09,,12.9399995803833,13.010000228881836,12.319999694824219,11.90999984741211,11.819999694824219,11.920000076293945,,,,
FUN,Cedar Fair (FUN) Q1 2024 Earnings Call Transcript,2024-05-09,,43.4900016784668,44.599998474121094,44.900001525878906,44.75,44.40999984741211,43.5,,,,
NOTE,FiscalNote (NOTE) Q1 2024 Earnings Call Transcript,2024-05-09,,1.2899999618530273,1.2699999809265137,1.4800000190734863,1.5199999809265137,1.4800000190734863,1.4900000095367432,,,,
SNDL,SNDL (SNDL) Q1 2024 Earnings Call Transcript,2024-05-09,,2.4049999713897705,2.299999952316284,2.4000000953674316,2.619999885559082,2.569999933242798,2.6500000953674316,,,,
CAMT,Camtek (CAMT) Q1 2024 Earnings Call Transcript,2024-05-09,,91.62000274658203,90.45999908447266,92.87000274658203,94.11000061035156,100.38999938964844,97.63999938964844,,,,
PAAS,Pan American Silver (PAAS) Q1 2024 Earnings Call Transcript,2024-05-09,,20.52985382080078,20.25121307373047,19.873056411743164,20.261165618896484,20.708980560302734,20.5,,,,
HL,Hecla Mining (HL) Q1 2024 Earnings Call Transcript,2024-05-09,,5.46999979019165,5.349999904632568,5.230000019073486,5.400000095367432,5.590000152587891,5.489999771118164,,,,
CRON,Cronos Group (CRON) Q1 2024 Earnings Call Transcript,2024-05-09,,2.8499999046325684,2.7699999809265137,2.930000066757202,2.930000066757202,2.9000000953674316,3.0199999809265137,,,,
PLUG,Plug Power (PLUG) Q1 2024 Earnings Call Transcript,2024-05-09,,2.7699999809265137,2.559999942779541,2.890000104904175,3.440000057220459,3.4100000858306885,3.430000066757202,,,,
CWEN,Clearway Energy (CWEN) Q1 2024 Earnings Call Transcript,2024-05-09,,26.489999771118164,27.059999465942383,26.889999389648438,27.469999313354492,27.479999542236328,27.09000015258789,,,,
RBLX,Roblox (RBLX) Q1 2024 Earnings Call Transcript,2024-05-09,,30.420000076293945,31.450000762939453,30.959999084472656,31.65999984741211,33.0099983215332,32.7599983215332,,,,
SIX,Six Flags Entertainment (SIX) Q1 2024 Earnings Call Transcript,2024-05-09,,26.520000457763672,27.239999771118164,26.8799991607666,26.719999313354492,26.420000076293945,26.030000686645508,,,,
EPAM,EPAM Systems (EPAM) Q1 2024 Earnings Call Transcript,2024-05-09,,181.92999267578125,183.39999389648438,190.72000122070312,187.0500030517578,190.47999572753906,189.13999938964844,,,,
PLNT,Planet Fitness (PLNT) Q1 2024 Earnings Call Transcript,2024-05-09,,65.31999969482422,64.94999694824219,65.55999755859375,65.80000305175781,67.30000305175781,65.4000015258789,,,,
CRMD,CorMedix (CRMD) Q1 2024 Earnings Call Transcript,2024-05-09,,5.409999847412109,5.170000076293945,5.300000190734863,5.329999923706055,5.25,5.199999809265137,,,,
CMPS,Compass Pathways Plc (CMPS) Q1 2024 Earnings Call Transcript,2024-05-08,,8.5,8.539999961853027,7.860000133514404,8.119999885559082,8.170000076293945,8.279999732971191,7.840000152587891,,,
MRVI,Maravai LifeSciences (MRVI) Q1 2024 Earnings Call Transcript,2024-05-08,,8.869999885559082,9.859999656677246,10.460000038146973,10.529999732971191,10.699999809265137,11.199999809265137,11.319999694824219,,,
BYND,Beyond Meat (BYND) Q1 2024 Earnings Call Transcript,2024-05-08,,8.210000038146973,7.03000020980835,7.15500020980835,7.960000038146973,8.010000228881836,7.679999828338623,7.190000057220459,,,
COMP,Compass (COMP) Q1 2024 Earnings Call Transcript,2024-05-08,,3.2799999713897705,4.059999942779541,3.9000000953674316,4.119999885559082,4.320000171661377,4.409999847412109,4.300000190734863,,,
DVAX,Dynavax Technologies (DVAX) Q1 2024 Earnings Call Transcript,2024-05-08,,11.649999618530273,11.010000228881836,10.729999542236328,11.029999732971191,11.0,11.039999961853027,11.109999656677246,,,
BIRD,Allbirds (BIRD) Q1 2024 Earnings Call Transcript,2024-05-08,,0.6200000047683716,0.5960000157356262,0.5699999928474426,0.6850000023841858,0.7350000143051147,0.718999981880188,0.7319999933242798,,,
MGNI,Magnite (MGNI) Q1 2024 Earnings Call Transcript,2024-05-08,,8.899999618530273,9.229999542236328,9.050000190734863,9.140000343322754,9.039999961853027,9.800000190734863,11.75,,,
COOK,Traeger (COOK) Q1 2024 Earnings Call Transcript,2024-05-08,,2.2799999713897705,2.4000000953674316,2.3299999237060547,2.299999952316284,2.3299999237060547,2.359999895095825,2.200000047683716,,,
PERI,Perion Network (PERI) Q1 2024 Earnings Call Transcript,2024-05-08,,12.649999618530273,12.220000267028809,11.8100004196167,12.279999732971191,12.390000343322754,12.25,12.020000457763672,,,
PYCR,Paycor HCM (PYCR) Q3 2024 Earnings Call Transcript,2024-05-08,,17.5,14.760000228881836,14.5,14.15999984741211,14.079999923706055,14.399999618530273,14.029999732971191,,,
TASK,TaskUs (TASK) Q1 2024 Earnings Call Transcript,2024-05-08,,12.725000381469727,13.319999694824219,13.600000381469727,14.180000305175781,14.760000228881836,14.75,15.039999961853027,,,
CART,Instacart (CART) Q1 2024 Earnings Call Transcript,2024-05-08,,37.47999954223633,36.09000015258789,34.939998626708984,34.75,34.29999923706055,32.849998474121094,34.439998626708984,,,
MNKD,MannKind (MNKD) Q1 2024 Earnings Call Transcript,2024-05-08,,4.400000095367432,4.309999942779541,4.320000171661377,4.409999847412109,4.5,4.449999809265137,4.590000152587891,,,
BMBL,Bumble (BMBL) Q1 2024 Earnings Call Transcript,2024-05-08,,10.270000457763672,11.449999809265137,11.449999809265137,11.510000228881836,11.979999542236328,11.970000267028809,12.300000190734863,,,
EXAS,Exact Sciences (EXAS) Q1 2024 Earnings Call Transcript,2024-05-08,,59.47999954223633,54.150001525878906,53.5099983215332,55.59000015258789,54.0,53.34000015258789,50.380001068115234,,,
SKYT,SkyWater Technology (SKYT) Q1 2024 Earnings Call Transcript,2024-05-08,,9.869999885559082,6.650000095367432,7.639999866485596,7.760000228881836,8.180000305175781,8.25,8.670000076293945,,,
DUOL,Duolingo (DUOL) Q1 2024 Earnings Call Transcript,2024-05-08,,244.63999938964844,200.5800018310547,188.1199951171875,180.99000549316406,178.39999389648438,177.3000030517578,179.13999938964844,,,
HOOD,Robinhood Markets (HOOD) Q1 2024 Earnings Call Transcript,2024-05-08,,17.850000381469727,17.299999237060547,16.229999542236328,16.889999389648438,18.020000457763672,18.520000457763672,20.09000015258789,,,
MODG,Topgolf Callaway Brands (MODG) Q1 2024 Earnings Call Transcript,2024-05-08,,16.350000381469727,15.25,15.079999923706055,15.289999961853027,15.510000228881836,15.5600004196167,15.109999656677246,,,
SSRM,SSR Mining (SSRM) Q1 2024 Earnings Call Transcript,2024-05-08,,5.329999923706055,5.409999847412109,5.230000019073486,5.179999828338623,5.409999847412109,5.440000057220459,5.75,,,
HUBS,HubSpot (HUBS) Q1 2024 Earnings Call Transcript,2024-05-08,,590.0499877929688,587.1500244140625,597.9500122070312,597.7899780273438,589.6500244140625,614.1599731445312,615.3400268554688,,,
KVYO,Klaviyo (KVYO) Q1 2024 Earnings Call Transcript,2024-05-08,,21.530000686645508,24.079999923706055,23.649999618530273,24.0,23.440000534057617,24.799999237060547,25.360000610351562,,,
SEDG,SolarEdge Technologies (SEDG) Q1 2024 Earnings Call Transcript,2024-05-08,,57.54999923706055,52.66999816894531,49.470001220703125,52.209999084472656,53.75,51.349998474121094,48.40999984741211,,,
ARM,Arm Holdings (ARM) Q4 2024 Earnings Call Transcript,2024-05-08,,106.06999969482422,103.58999633789062,108.83999633789062,117.2300033569336,116.6500015258789,113.66999816894531,110.3499984741211,,,
APP,AppLovin (APP) Q1 2024 Earnings Call Transcript,2024-05-08,,74.0,84.69000244140625,86.43000030517578,86.37000274658203,83.44000244140625,84.05999755859375,82.48999786376953,,,
ET,Energy Transfer (ET) Q1 2024 Earnings Call Transcript,2024-05-08,,15.931608200073242,15.911999702453613,15.9399995803833,15.819999694824219,15.869999885559082,15.890000343322754,15.960000038146973,,,
SITM,SiTime (SITM) Q1 2024 Earnings Call Transcript,2024-05-08,,96.91999816894531,124.33999633789062,123.1500015258789,124.01000213623047,127.12000274658203,129.52999877929688,127.54000091552734,,,
TTD,The Trade Desk (TTD) Q1 2024 Earnings Call Transcript,2024-05-08,,86.0199966430664,88.66999816894531,87.26000213623047,87.52999877929688,86.18000030517578,90.25,94.77999877929688,,,
ABNB,Airbnb (ABNB) Q1 2024 Earnings Call Transcript,2024-05-08,,157.89999389648438,147.0500030517578,146.32000732421875,149.1300048828125,146.6999969482422,145.8000030517578,145.66000366210938,,,
BNGO,Bionano Genomics (BNGO) Q1 2024 Earnings Call Transcript,2024-05-08,,0.9200000166893005,0.9800000190734863,0.9599999785423279,1.0299999713897705,1.1100000143051147,1.149999976158142,1.1399999856948853,,,
ODD,Oddity Tech (ODD) Q1 2024 Earnings Call Transcript,2024-05-08,,36.4900016784668,38.0099983215332,37.18000030517578,39.11000061035156,43.29999923706055,43.68000030517578,42.369998931884766,,,
OXY,Occidental Petroleum (OXY) Q1 2024 Earnings Call Transcript,2024-05-08,,63.68000030517578,64.23999786376953,63.56999969482422,62.90999984741211,63.060001373291016,63.380001068115234,63.40999984741211,,,
ZIMV,ZimVie (ZIMV) Q1 2024 Earnings Call Transcript,2024-05-08,,15.380000114440918,16.969999313354492,16.649999618530273,16.81999969482422,16.68000030517578,16.68000030517578,17.020000457763672,,,
KPTI,Karyopharm Therapeutics (KPTI) Q1 2024 Earnings Call Transcript,2024-05-08,,1.0199999809265137,1.0700000524520874,1.090000033378601,1.1200000047683716,1.090000033378601,1.1299999952316284,1.149999976158142,,,
IEP,Icahn Enterprises (IEP) Q1 2024 Earnings Call Transcript,2024-05-08,,17.54634666442871,17.0452938079834,16.998022079467773,17.366724014282227,17.574708938598633,17.206008911132812,16.829999923706055,,,
MTCH,Match Group (MTCH) Q1 2024 Earnings Call Transcript,2024-05-08,,29.81999969482422,30.579999923706055,30.690000534057617,30.959999084472656,31.940000534057617,31.360000610351562,31.209999084472656,,,
BUD,Anheuser-Busch InBev/NV (BUD) Q1 2024 Earnings Call Transcript,2024-05-08,,62.9900016784668,63.4900016784668,64.20999908447266,64.70999908447266,65.66999816894531,66.02999877929688,67.41999816894531,,,
ELAN,Elanco Animal Health (ELAN) Q1 2024 Earnings Call Transcript,2024-05-08,,16.889999389648438,17.200000762939453,17.0,17.0,17.06999969482422,17.040000915527344,17.190000534057617,,,
TEVA,Teva Pharmaceutical Industries (TEVA) Q1 2024 Earnings Call Transcript,2024-05-08,,15.739999771118164,16.0,16.25,16.8799991607666,17.09000015258789,16.780000686645508,16.290000915527344,,,
AFRM,Affirm (AFRM) Q3 2024 Earnings Call Transcript,2024-05-08,,31.579999923706055,34.810001373291016,31.59000015258789,32.0099983215332,33.439998626708984,32.29999923706055,33.83000183105469,,,
SHOP,Shopify (SHOP) Q1 2024 Earnings Call Transcript,2024-05-08,,62.72999954223633,62.45000076293945,58.939998626708984,58.779998779296875,58.029998779296875,58.77000045776367,58.529998779296875,,,
UBER,Uber Technologies (UBER) Q1 2024 Earnings Call Transcript,2024-05-08,,66.4000015258789,67.93000030517578,66.98999786376953,66.0199966430664,65.31999969482422,66.62000274658203,65.66999816894531,,,
GO,Grocery Outlet (GO) Q1 2024 Earnings Call Transcript,2024-05-07,,25.899999618530273,20.8799991607666,20.920000076293945,20.889999389648438,19.770000457763672,20.43000030517578,21.81999969482422,,,
LDI,loanDepot (LDI) Q1 2024 Earnings Call Transcript,2024-05-07,,2.2799999713897705,2.1500000953674316,2.1600000858306885,2.119999885559082,2.299999952316284,2.2899999618530273,2.200000047683716,,,
OLO,Olo (OLO) Q1 2024 Earnings Call Transcript,2024-05-07,,4.690000057220459,4.699999809265137,4.75,4.619999885559082,4.670000076293945,4.860000133514404,4.940000057220459,,,
ABCL,AbCellera Biologics (ABCL) Q1 2024 Earnings Call Transcript,2024-05-07,,4.039999961853027,3.8399999141693115,3.950000047683716,3.8299999237060547,3.8499999046325684,3.819999933242798,3.7799999713897705,,,
PRTS,CarParts.com (PRTS) Q1 2024 Earnings Call Transcript,2024-05-07,,1.159999966621399,1.1299999952316284,1.100000023841858,1.0399999618530273,1.100000023841858,1.0800000429153442,1.0499999523162842,,,
BROS,Dutch Bros (BROS) Q1 2024 Earnings Call Transcript,2024-05-07,,28.420000076293945,31.770000457763672,32.79999923706055,36.029998779296875,35.18000030517578,36.06999969482422,37.779998779296875,,,
RDFN,Redfin (RDFN) Q1 2024 Earnings Call Transcript,2024-05-07,,6.369999885559082,6.25,7.070000171661377,7.144999980926514,8.0,7.900000095367432,7.650000095367432,,,
RNG,RingCentral (RNG) Q1 2024 Earnings Call Transcript,2024-05-07,,29.989999771118164,34.380001068115234,35.459999084472656,35.40999984741211,36.630001068115234,37.68000030517578,36.58000183105469,,,
MQ,Marqeta (MQ) Q1 2024 Earnings Call Transcript,2024-05-07,,5.829999923706055,5.840000152587891,5.900000095367432,5.510000228881836,5.610000133514404,5.590000152587891,5.650000095367432,,,
WYNN,Wynn Resorts (WYNN) Q1 2024 Earnings Call Transcript,2024-05-07,,96.97969818115234,95.50350189208984,96.9397964477539,96.14185333251953,97.73773193359375,97.78760528564453,96.86000061035156,,,
GMED,Globus Medical (GMED) Q1 2024 Earnings Call Transcript,2024-05-07,,51.36000061035156,61.72999954223633,64.36000061035156,64.72000122070312,63.75,62.84000015258789,63.95000076293945,,,
GPRO,GoPro (GPRO) Q1 2024 Earnings Call Transcript,2024-05-07,,1.840000033378601,1.7050000429153442,1.715000033378601,1.590000033378601,1.659999966621399,1.7699999809265137,1.649999976158142,,,
HEAR,Turtle Beach (HEAR) Q1 2024 Earnings Call Transcript,2024-05-07,,14.710000038146973,15.470000267028809,16.15999984741211,15.979999542236328,15.850000381469727,16.614999771118164,15.9399995803833,,,
PUBM,PubMatic (PUBM) Q1 2024 Earnings Call Transcript,2024-05-07,,24.020000457763672,22.579999923706055,22.469999313354492,22.489999771118164,22.739999771118164,22.81999969482422,22.825000762939453,,,
LYFT,Lyft (LYFT) Q1 2024 Earnings Call Transcript,2024-05-07,,16.600000381469727,17.780000686645508,17.239999771118164,17.18000030517578,17.079999923706055,17.040000915527344,16.950000762939453,,,
SONO,Sonos (SONO) Q2 2024 Earnings Call Transcript,2024-05-07,,17.579999923706055,16.84000015258789,17.25,16.6299991607666,17.219999313354492,17.31999969482422,17.040000915527344,,,
FLYW,Flywire (FLYW) Q1 2024 Earnings Call Transcript,2024-05-07,,20.540000915527344,17.239999771118164,17.68000030517578,17.59000015258789,17.209999084472656,16.81999969482422,16.780000686645508,,,
DV,DoubleVerify (DV) Q1 2024 Earnings Call Transcript,2024-05-07,,30.56999969482422,18.780000686645508,18.829999923706055,18.889999389648438,19.290000915527344,18.8799991607666,18.8799991607666,,,
UPST,Upstart (UPST) Q1 2024 Earnings Call Transcript,2024-05-07,,24.469999313354492,23.110000610351562,26.170000076293945,25.399999618530273,27.43000030517578,28.59000015258789,25.610000610351562,,,
ZI,ZoomInfo Technologies (ZI) Q1 2024 Earnings Call Transcript,2024-05-07,,16.020000457763672,12.140000343322754,12.579999923706055,12.760000228881836,12.960000038146973,12.989999771118164,13.609999656677246,,,
TWLO,Twilio (TWLO) Q1 2024 Earnings Call Transcript,2024-05-07,,63.369998931884766,58.619998931884766,59.5,60.099998474121094,62.2400016784668,62.220001220703125,61.540000915527344,,,
TOST,Toast (TOST) Q1 2024 Earnings Call Transcript,2024-05-07,,23.729999542236328,26.81999969482422,26.81999969482422,26.829999923706055,27.020000457763672,27.15999984741211,27.530000686645508,,,
OPK,Opko Health (OPK) Q1 2024 Earnings Call Transcript,2024-05-07,,1.2999999523162842,1.25,1.2599999904632568,1.2799999713897705,1.2599999904632568,1.309999942779541,1.2999999523162842,,,
EA,Electronic Arts (EA) Q4 2024 Earnings Call Transcript,2024-05-07,,130.24000549316406,125.23999786376953,127.12000274658203,127.13999938964844,126.58000183105469,126.58999633789062,129.16000366210938,,,
CPNG,Coupang (CPNG) Q1 2024 Earnings Call Transcript,2024-05-07,,23.649999618530273,21.459999084472656,22.010000228881836,22.5,22.219999313354492,22.25,22.8700008392334,,,
O,Realty Income (O) Q1 2024 Earnings Call Transcript,2024-05-07,,55.02000045776367,54.790000915527344,54.630001068115234,55.0099983215332,54.959999084472656,54.869998931884766,55.189998626708984,,,
MCK,McKesson (MCK) Q4 2024 Earnings Call Transcript,2024-05-07,,545.75,543.6099853515625,555.1199951171875,559.9099731445312,554.6099853515625,551.5800170898438,555.760009765625,,,
CFLT,Confluent (CFLT) Q1 2024 Earnings Call Transcript,2024-05-07,,27.829999923706055,31.3799991607666,31.030000686645508,29.420000076293945,29.959999084472656,30.670000076293945,31.530000686645508,,,
ANET,Arista Networks (ANET) Q1 2024 Earnings Call Transcript,2024-05-07,,273.989990234375,291.6700134277344,296.07000732421875,314.0299987792969,309.8699951171875,313.6600036621094,320.0899963378906,,,
DKL,Delek Logistics Partners (DKL) Q1 2024 Earnings Call Transcript,2024-05-07,,38.83000183105469,39.09000015258789,39.59000015258789,39.060001373291016,38.54999923706055,39.0,38.86000061035156,,,
AGEN,Agenus (AGEN) Q1 2024 Earnings Call Transcript,2024-05-07,,12.010000228881836,11.470000267028809,11.720000267028809,10.489999771118164,11.09000015258789,10.699999809265137,10.5,,,
NKLA,Nikola (NKLA) Q1 2024 Earnings Call Transcript,2024-05-07,,0.6029999852180481,0.5789999961853027,0.5759999752044678,0.5370000004768372,0.550000011920929,0.5600000023841858,0.550000011920929,,,
SNCY,Sun Country Airlines (SNCY) Q1 2024 Earnings Call Transcript,2024-05-07,,12.319999694824219,11.335000038146973,11.420000076293945,11.520000457763672,11.649999618530273,11.569999694824219,11.020000457763672,,,
JJSF,J&J; Snack Foods (JJSF) Q2 2024 Earnings Call Transcript,2024-05-07,,160.47000122070312,164.2899932861328,162.61000061035156,163.38999938964844,163.19000244140625,162.75999450683594,165.5800018310547,,,
GEO,Geo Group (GEO) Q1 2024 Earnings Call Transcript,2024-05-07,,13.630000114440918,13.600000381469727,13.630000114440918,13.479999542236328,13.079999923706055,13.119999885559082,13.229999542236328,,,
KVUE,Kenvue (KVUE) Q1 2024 Earnings Call Transcript,2024-05-07,,20.079999923706055,20.450000762939453,20.540000915527344,20.540000915527344,20.360000610351562,20.6299991607666,20.600000381469727,,,
COHR,Coherent (COHR) Q3 2024 Earnings Call Transcript,2024-05-07,,55.29999923706055,54.70000076293945,54.52000045776367,53.689998626708984,54.369998931884766,56.650001525878906,58.33000183105469,,,
CROX,Crocs (CROX) Q1 2024 Earnings Call Transcript,2024-05-07,,136.49000549316406,135.4199981689453,139.6999969482422,143.27000427246094,142.94000244140625,145.30999755859375,142.00999450683594,,,
DIS,Walt Disney (DIS) Q2 2024 Earnings Call Transcript,2024-05-07,,105.38999938964844,105.44000244140625,105.80000305175781,105.79000091552734,105.83000183105469,105.3499984741211,103.37000274658203,,,
DDOG,Datadog (DDOG) Q1 2024 Earnings Call Transcript,2024-05-07,,112.4000015258789,117.27999877929688,115.87000274658203,118.97000122070312,118.26000213623047,116.75,120.61000061035156,,,
JMIA,Jumia Technologies Ag (JMIA) Q1 2024 Earnings Call Transcript,2024-05-07,,6.449999809265137,6.53000020980835,6.230000019073486,6.010000228881836,6.090000152587891,6.070000171661377,6.659999847412109,,,
ZETA,Zeta Global (ZETA) Q1 2024 Earnings Call Transcript,2024-05-06,,13.0,15.380000114440918,15.569999694824219,15.800000190734863,15.800000190734863,15.779999732971191,17.020000457763672,,,
SPG,Simon Property Group (SPG) Q1 2024 Earnings Call Transcript,2024-05-06,,144.44000244140625,147.9499969482422,147.8800048828125,149.1300048828125,147.72000122070312,146.97000122070312,150.25,,,
AXON,Axon Enterprise (AXON) Q1 2024 Earnings Call Transcript,2024-05-06,,327.6400146484375,312.7300109863281,311.8599853515625,309.0899963378906,303.42999267578125,300.2300109863281,293.95001220703125,,,
